@relation chat

@attribute class_conducta {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute nombre string
@attribute mensaje string
@attribute adjectives numeric
@attribute adverbs numeric
@attribute determinants numeric
@attribute names numeric
@attribute verbs numeric
@attribute pronouns numeric
@attribute conjuctions numeric
@attribute interjections numeric
@attribute prepositions numeric
@attribute punctuation numeric
@attribute numerals numeric
@attribute dates_times numeric

@data
3,'Juan Ignacio ','siso ',0,0,0,1,0,0,0,0,0,0,0,0
3,'Juan Ignacio ','y el biografió ? ',0,0,1,1,0,0,1,0,0,1,0,0
2,'Juan Ignacio ','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
2,'Ignacio ','ni yo me acuerdo de donde sacar alguno cosa jajay ',0,0,1,2,1,3,1,1,1,0,0,0
2,'Julio César ','estar ver ese justo jajay ',0,1,0,0,2,1,0,1,0,0,0,0
3,'Julio César ','utilizar para referenciar el norma apa ',0,0,1,2,2,0,0,0,1,0,0,0
4,'Juan Ignacio ','che quien se encargar de mandar lo ? ',0,0,0,0,2,3,0,1,1,1,0,0
6,'Ignacio ','che , ya este el bibliografía ? ',0,1,2,1,0,0,0,1,0,2,0,0
2,'Ignacio ','yo poner el enlace que usar para el definición jajay ',0,0,2,2,2,2,0,1,1,0,0,0
2,'Juan Ignacio ','jajay este bien ',0,1,0,0,0,1,0,1,0,0,0,0
6,'Julio César ','hi te arreglar el enlace el más cercano a norma apa jefe ',1,1,2,4,1,1,0,1,1,0,0,0
3,'Julio César ','alguno bibliografía más ? ',0,1,1,1,0,0,0,0,0,1,0,0
3,'Ignacio ','joya ',0,0,0,1,0,0,0,0,0,0,0,0
3,'Ignacio ','por mi lado no ',0,1,1,1,0,0,0,0,1,0,0,0
1,'Julio César ','cuan ? ',0,0,0,1,0,0,0,0,0,1,0,0
3,'Juan Ignacio ','nono ',0,0,0,1,0,0,0,0,0,0,0,0
6,'Julio César ','me faltar uno más a mí y listar ',0,1,1,0,2,2,1,0,1,0,0,0
6,'Julio César ','ya este ',0,1,1,0,0,0,0,0,0,0,0,0
6,'Julio César ','haber que borrar el que decir de el forma de entrega en el 1ra pagá ? ',0,0,3,3,3,1,1,0,3,1,1,0
3,'Ignacio ','bueno , lo mando ? ',0,0,0,1,0,1,0,1,0,2,0,0
3,'Ignacio ','siso ',0,0,0,1,0,0,0,0,0,0,0,0
3,'Juan Ignacio ','si , creer q ya este para entregar ',0,1,1,0,2,0,2,0,1,1,0,0
3,'Julio César ','listo . ',0,0,0,0,0,0,0,1,0,1,0,0
4,'Julio César ','acordá te de poner le bien el nombre a el archivo y a el asunto de el correo ? ',0,1,4,4,2,2,1,0,4,1,0,0
3,'Ignacio ','siso , no haber drama ',0,1,0,2,1,0,0,0,0,1,0,0
3,'Julio César ','todo tuyo ? ',1,0,0,0,0,1,0,0,0,1,0,0
4,'Julio César ','manda con copia a el resto de el grupo el correo ',0,0,3,5,0,0,0,0,3,0,0,0
3,'Ignacio ','dalle ',0,0,0,0,1,0,0,0,0,0,0,0
3,'Julio César ','bueno . ',0,0,0,0,0,0,0,1,0,1,0,0
1,'Julio César ','uno gusto gente . ',0,0,1,2,0,0,0,0,0,1,0,0
4,'Julio César ','acuerden se de mandar el test_feedback jefe . ',0,0,1,1,2,1,0,1,1,1,0,0
1,'Julio César ','saludos ! ',0,0,0,1,0,0,0,0,0,1,0,0
1,'Juan Ignacio ','saludos , uno gusto ! ',0,0,1,2,0,0,0,0,0,2,0,0
1,'Sebastian ','igual_mente saludo ',0,1,0,1,0,0,0,0,0,0,0,0
3,'melisa ','recibir ! ',0,0,0,0,1,0,0,0,0,1,0,0
3,'Muro ','yo también ! ',0,1,0,0,0,1,0,0,0,1,0,0
4,'Muro ','le molestar si poner algo y lo ir ver entre todo . ',0,0,0,0,4,4,2,0,1,1,0,0
3,'Muro ','? ',0,0,0,0,0,0,0,0,0,1,0,0
3,'Muro ','como para empezar . . ',0,0,0,0,1,0,1,0,1,2,0,0
1,'Braian ','hola chico ! ',0,0,0,1,0,0,0,1,0,1,0,0
6,'Braian ','recibir el dock ',0,0,1,1,1,0,0,0,0,0,0,0
1,'Braian ','no , yo no tener problema . ',0,2,0,1,1,1,0,0,0,2,0,0
4,'Braian ','tener pensar agregar algo de el 1 ? ',0,0,1,0,3,1,0,0,1,1,1,0
6,'Muro ','tisis ir a hacer algo de el 1 . . ',0,0,1,1,2,1,0,0,2,2,1,0
6,'Muro ','estar leer ya uno poco . . ',0,1,1,0,2,1,0,0,0,2,0,0
3,'Muro ','por ese . . ',0,0,0,0,0,1,0,0,1,2,0,0
6,'Braian ','da le bárbaro , yo ir a investigar de el tema así poder ir armar el otro ',0,1,3,2,6,2,0,0,2,1,0,0
3,'Muro ','tisis . . ',0,0,0,1,0,0,0,0,0,2,0,0
6,'Muro ','igual entre todo ir haciendo lo . . ',0,1,0,0,2,2,0,0,1,2,0,0
6,'Muro ','yo para poder tener uno punto de partida . ',0,0,1,2,2,1,0,0,2,1,0,0
1,'Muro ','y ir aportar entre todo ',0,0,1,0,2,0,1,0,1,0,0,0
6,'Braian ','siso obvio , ir agregar / medicando cosa entre todo ',1,0,1,2,3,0,0,0,1,2,0,0
3,'Muro ','? ',0,0,0,0,0,0,0,0,0,1,0,0
1,'Muro ','chico . . ',0,0,0,1,0,0,0,0,0,2,0,0
6,'Muro ','ahí hacer algo . . ',0,1,0,0,1,1,0,0,0,2,0,0
6,'Muro ','yo ahora me tener que ir . . ',0,1,0,0,2,2,1,0,0,2,0,0
6,'Muro ','pero a el noche me meter de nuevo . . ',1,0,1,1,1,1,1,0,2,2,0,0
8,'Muro ','tientan se libre de modificar cualquiera cosa que no le gustar o no le parecer correcto . . ',2,2,1,1,4,4,1,0,1,2,0,0
3,'Braian ','barbaron maure , mirar el que poner y el idea estar bien ',1,1,2,2,3,1,1,0,0,1,0,0
6,'Muro ','ahí hacer igual uno comentario en el 12 . . ',0,2,2,1,1,0,0,0,1,2,1,0
3,'Muro ','tos ',0,0,0,1,0,0,0,0,0,0,0,0
3,'Muro ','? ',0,0,0,0,0,0,0,0,0,1,0,0
6,'Braian ','ahora ir a agregar uno par de ejemplo mas para el 2 ',0,1,2,2,2,0,1,0,3,0,1,0
3,'Muro ','skas . . ',0,0,0,1,0,0,0,0,0,2,0,0
3,'Muro ','a el noche me conectar . . ',0,0,1,1,1,1,0,0,1,2,0,0
1,'Muro ','saludos ! ',0,0,0,1,0,0,0,0,0,1,0,0
3,'Braian ','da le buen_is_i_m_o ',0,1,0,0,1,1,0,0,0,0,0,0
1,'Braian ','saludo ! ',0,0,0,1,0,0,0,0,0,1,0,0
6,'Rodrigo ','recién ver que me mandar el mal , a el noche también me conectar para leer bien y ese ! ',0,1,2,3,5,3,2,0,2,2,0,0
3,'Hernan ','recibir ! ! ',0,0,0,0,1,0,0,0,0,2,0,0
4,'Hernan ','ahora me poner a ver que poder encontrar y ir armar ',0,1,0,0,6,1,2,0,1,0,0,0
6,'Hernan ','listo gente , encontró información bastante bueno en uno papera que tener bastante bueno de el tema ... ',2,2,2,4,2,1,0,1,2,2,0,0
8,'Hernan ','leer el comentario que hacer y el información que agregar , a ver que le parecer que haber que completar ( haber cosa para corregir ) y que cosa haber que agregar da le ? ? , ya lo ir redondear de a poco . ',0,1,2,4,14,7,6,0,4,7,0,0
3,'Braian ','da le hernian , ahora lo mirar ',0,1,0,0,3,2,0,0,0,1,0,0
1,'Muro ','hola chico . . ',0,0,0,1,0,0,0,1,0,2,0,0
6,'Muro ','estar leer el dock ',0,0,1,1,2,0,0,0,0,0,0,0
5,'Muro ','el 1 punto me parecer que este bueno . . ',2,0,2,1,1,1,1,0,0,2,0,0
6,'Muro ','pero en el punto 2 . . ',0,0,1,1,0,0,1,0,1,2,1,0
6,'Muro ','no ser muy excesivo poner 8 ejemplo . ? ',1,2,0,1,2,0,0,0,0,2,1,0
6,'Muro ','onda que nos pedir 3 . ',0,0,0,1,1,2,0,0,0,1,1,0
4,'Muro ','yo poner 3 nomás , sin clasificar los . . ',1,0,0,0,2,2,0,0,1,3,1,0
3,'Muro ','ósea . . ',0,0,0,1,0,0,0,0,0,2,0,0
5,'Muro ','me parecer bien que explicar el 2 tipo que haber y ese . . ',0,1,1,1,3,3,2,0,0,2,1,0
3,'Muro ','f_modo_de introducción . . ',0,0,0,1,0,0,0,0,1,2,0,0
6,'Muro ','pero pondría 3 ejemplo nomás . . ',1,0,0,2,0,0,1,0,0,2,1,0
6,'Rodrigo ','para mi haber uno par que ser similar y el sacara o el juntaría en uno solo ',3,0,4,2,2,2,2,0,2,0,0,0
8,'Muro ','de el ejemplo , dejar el de el ingeniero ( b ) y el de el medicar ( d ) que ser uno de cada tipo . . ',0,0,6,5,3,2,1,0,4,7,0,0
6,'Muro ','y des agregar uno mas , cualquiera . ',0,0,0,1,1,2,2,0,0,2,0,0
3,'Muro ','tisis ese ser verdad odre . . ',0,0,0,3,1,1,0,0,0,2,0,0
3,'Braian ','si el 2 estar demasiado extenso ',1,1,1,0,1,0,1,0,0,0,1,0
4,'Braian ','yo dejar el 3 o 4 1 ejemplo que poner que estar bastante claro ',2,1,1,1,3,2,2,0,0,0,2,0
3,'Muro ','ok . . ',0,0,0,1,0,0,0,0,0,2,0,0
1,'Muro ','el acomodo ? ? ',0,0,1,1,0,0,0,0,0,2,0,0
3,'Braian ','da le ',0,0,0,0,1,1,0,0,0,0,0,0
1,'Muro ','ir . . ',0,0,0,0,1,0,0,0,0,2,0,0
1,'Muro ','esperar a que contestar el resto . . ',0,0,1,1,2,0,1,0,1,2,0,0
3,'Muro ','por el duda ',0,0,1,1,0,0,0,0,1,0,0,0
5,'Rodrigo ','para mi el ejemplo que decir vos maure esta bien ',1,1,2,2,1,2,0,0,1,0,0,0
6,'Muro ','faltar agregar otro ejemplo . . ',0,0,1,1,2,0,0,0,0,2,0,0
6,'Muro ','como para tener el 3 . . ',0,0,1,0,1,0,1,0,1,2,1,0
6,'Muro ','ósea ese que decir ser uno de cada tipo . . ',0,0,2,2,2,2,0,0,1,2,0,0
6,'Muro ','haber que elegir otro así tener el 3 y terminar este punto . . ',1,1,2,1,4,1,2,0,0,2,0,0
3,'Muro ','fijen se cual le gustar mas . . ',0,0,0,0,2,3,1,0,0,2,0,0
6,'Braian ','si , el de el mecanice ser similar a el de el medicar ',1,0,4,1,2,0,1,0,3,1,0,0
5,'Braian ','si te parecer poder ser alguno de el último ',1,0,1,0,3,2,1,0,1,0,0,0
3,'Muro ','tisis . . ',0,0,0,1,0,0,0,0,0,2,0,0
1,'Muro ','el que usted querer . ? ',0,0,1,0,1,2,0,0,0,2,0,0
6,'Braian ','podrir ser el de detección de ataque de inyección sil ',1,0,1,4,1,0,0,0,3,0,0,0
1,'Muro ','estar bueno , así tener algo mas relacionar a el nuestro jefe ',2,1,1,0,3,1,1,1,1,1,0,0
8,'Muro ','le parecer ? ',0,0,0,0,1,1,0,0,0,1,0,0
3,'Braian ','dalle ',0,0,0,0,1,0,0,0,0,0,0,0
5,'Braian ','el ultimar parrafeo de el 1 quedar medio colgar , si le parecer el acomodo uno poco así quedar mejor ',0,3,4,3,5,1,1,0,1,1,1,0
3,'Muro ','a le da le ',0,0,0,0,2,2,0,0,0,0,0,0
4,'Muro ','ahí estar acomodar el respuesta 2 ',0,1,1,1,2,0,0,0,0,0,1,0
3,'Muro ','borro ese de diseño , planificación y configuración ? ? ',0,0,0,4,0,1,1,0,1,3,0,0
6,'Muro ','el 3 decir el mismo . . ',1,0,2,0,1,0,0,0,0,2,1,0
8,'Muro ','faltar solo el pregunta 3 ... que opinar ? ? ',0,1,1,1,2,0,1,0,0,3,1,0
6,'melisa ','hola chico ! para el punto 3 encontró que prologá ser bueno yaqui brindar facilidad para el tratamiento simbolicé . ',1,0,2,7,2,1,1,1,2,2,1,0
6,'melisa ','en resumen que permitid uno soluciona directo y natural a el problema , a_diferencia_de el procedural que para este ser muy malo ',4,1,3,3,2,2,2,0,4,1,0,0
1,'melisa ','no se si usted encontrar algo diferente ',1,1,0,0,1,3,1,0,0,0,0,0
3,'Hernan ','joya melá ',0,0,0,2,0,0,0,0,0,0,0,0
10,'Hernan ','porque yo no encontrar nada ',0,1,0,0,1,2,1,0,0,0,0,0
1,'Hernan ','estar buscar ',0,0,0,0,2,0,0,0,0,0,0,0
3,'Muro ','joya . . ',0,0,0,1,0,0,0,0,0,2,0,0
6,'Muro ','yo no encontrar nada de el 3 ',0,1,1,0,1,2,0,0,1,0,1,0
6,'Hernan ','melá : poner lo que saber / tener sobre el 3 ',0,0,1,1,3,2,0,0,1,2,1,0
3,'Hernan ','depones se ir completando ',0,1,0,0,2,1,0,0,0,0,0,0
3,'Muro ','tisis tal_cual ',0,1,0,1,0,0,0,0,0,0,0,0
6,'Rodrigo ','yo hoy estar buscar también y mucho no encontró , osen no lo relacionar con prologá ',0,4,0,1,6,2,1,0,1,1,0,0
3,'Muro ','claro . . ',0,0,0,0,0,0,0,1,0,2,0,0
6,'Muro ','me pasar el mismo . . ',1,0,1,0,1,1,0,0,0,2,0,0
1,'melisa ','bueno da le ahora agregar algo de el que encontró ',0,1,1,0,3,3,0,1,1,0,0,0
3,'Muro ','? ',0,0,0,0,0,0,0,0,0,1,0,0
6,'Braian ','barbaron , yo encontró algo mas de prologá ',0,1,0,2,1,1,1,0,1,1,0,0
1,'Braian ','ahora lo agregar ',0,1,0,0,1,1,0,0,0,0,0,0
1,'Muro ','hola chico . . ',0,0,0,1,0,0,0,1,0,2,0,0
1,'Muro ','che me encantar el 3 respuesta . . ',0,0,1,1,1,1,0,1,0,2,1,0
6,'Muro ','lo dar por terminar el t ? ',0,0,1,1,2,1,0,0,1,1,0,0
8,'Braian ','buen_is_i_m_o , si le parecer hoy a el noche cuando se conectar el demos , le dar uno ultimar leila y si todo esta de acuerdo entregar ',0,2,3,4,6,4,4,0,2,2,0,0
3,'Muro ','tisis da le . . ',0,0,0,1,1,1,0,0,0,2,0,0
3,'Muro ','por mi joya ',0,0,1,1,0,0,0,0,1,0,0,0
8,'Muro ','le parecer tipo 8 ? ',0,0,0,1,1,1,0,0,0,1,1,0
6,'Rodrigo ','chico disculpar que no colaborar en el trabajo , pasar que estar con uno problema y me poder poner mucho ',0,2,2,3,6,1,3,0,2,1,0,0
1,'Muro ','disculpar . . ',0,0,0,0,1,0,0,0,0,2,0,0
3,'Muro ','no me poder conectar . . ',0,1,0,0,2,1,0,0,0,2,0,0
6,'Muro ','yo lo leer y me parecer que ya este el trabajo . . ',0,1,2,1,2,3,2,0,0,2,0,0
8,'Muro ','vean lo y decir que opinar . . ',0,0,0,0,3,1,2,0,0,2,0,0
4,'Muro ','cualquiera cosa lo mandar mañana a el mañana . . ',0,1,2,2,1,1,0,0,1,2,0,0
4,'Muro ','por mi no haber drama rodrigo . . ',0,1,1,2,1,0,0,0,1,2,0,0
6,'Rodrigo ','lo estar leer y a mi también me gusto como quedar . ',0,1,1,1,3,2,2,0,1,1,0,0
1,'Braian ','no haber problema podre ',0,2,0,1,1,0,0,0,0,0,0,0
3,'Muro ','vean lo . . ',0,0,0,0,1,1,0,0,0,2,0,0
8,'Muro ','si le parecer el manda alguno hoy , da le . ',0,1,1,1,2,3,1,0,0,2,0,0
1,'Muro ','yo todavía no llegar a casa . . ',0,2,0,1,1,1,0,0,1,2,0,0
3,'Braian ','el leu recién , y quedar barbaron ',0,1,1,2,1,0,1,0,0,1,0,0
6,'Muro ','si no lo mandar mañana . . ',0,2,0,0,1,1,1,0,0,2,0,0
6,'Muro ','total tener tiempo hasta el 18 , no ? ',1,1,1,1,1,0,0,0,1,2,1,0
8,'Braian ','si querer lo poder mandar hoy o mañana , como gustar ',0,2,0,0,4,1,3,0,0,1,0,0
6,'Braian ','siso hasta el 18hs haber tiempo ',0,0,1,2,1,0,0,0,1,0,1,0
5,'Muro ','por mi ya este . . ',0,1,2,0,0,0,0,0,1,2,0,0
6,'Muro ','yo lo mandar hoy . . ',0,1,0,0,1,2,0,0,0,2,0,0
8,'Muro ','pero no se que opinar el resto ',0,1,1,1,1,2,1,0,0,0,0,0
3,'Muro ','esperar a que contestar . . ',0,0,0,0,2,0,1,0,1,2,0,0
8,'Braian ','si , fijen se el unido agregar algo mas a el 3 como para cerrar la ',0,1,2,1,3,2,3,0,2,1,1,0
5,'Braian ','pero creer que quedar bien ',0,1,0,0,2,0,2,0,0,0,0,0
8,'Muro ','faltar ver que opinar hernian y . elida . . ',0,0,0,1,4,0,2,0,0,3,0,0
3,'Muro ','melisa ',0,0,0,1,0,0,0,0,0,0,0,0
3,'Muro ','a le da le , yo mañana a el mañana lo ver . . ',0,1,1,1,3,4,0,0,1,3,0,0
6,'Braian ','hernian comento en el dock que para el ya estar para entregar ',0,1,2,2,3,1,0,0,3,0,0,0
4,'Muro ','mañana lo mandar entonces . . ',0,2,0,0,1,1,0,0,0,2,0,0
3,'Muro ','h joya . . ',0,0,0,1,0,0,0,1,0,2,0,0
3,'Braian ','faltaría el ok de melisa y lo mandar ',2,0,1,1,1,1,1,0,1,0,0,0
6,'Muro ','faltar melisa nomás y ya lo mandar . . ',1,1,0,1,2,1,1,0,0,2,0,0
1,'Braian ','da le genial ',1,0,0,0,1,1,0,0,0,0,0,0
3,'Muro ','alguno lo conocer a melisa ? ? ',0,0,0,1,1,2,0,0,1,2,0,0
6,'Muro ','para decir le que lo leer así lo mandar . . ',0,1,0,0,3,3,1,0,1,2,0,0
1,'melisa ','acá estar ',0,0,0,0,2,0,0,0,0,0,0,0
8,'melisa ','ya el leu ! manden lo cuando querer ! ',0,1,1,1,2,1,1,0,0,2,0,0
3,'Muro ','skis ',0,0,0,1,0,0,0,0,0,0,0,0
7,'Muro ','alguno se ofrecer a mandar lo . ',0,0,0,0,2,3,0,0,1,1,0,0
3,'Muro ','? ',0,0,0,0,0,0,0,0,0,1,0,0
3,'Muro ','h uno consulta . . ',0,0,1,1,0,0,0,1,0,2,0,0
7,'Muro ','que ser o . ',0,0,0,0,1,0,2,0,0,1,0,0
3,'Muro ','feedback ? ',0,0,0,1,0,0,0,0,0,1,0,0
6,'Muro ','decir que mandar uno feedback de el trabajo 2 y 3 ',0,0,2,2,2,0,2,0,1,0,2,0
3,'Muro ','cerdo . ',0,0,0,1,0,0,0,0,0,1,0,0
6,'Muro ','ser uno animal . . ',0,0,1,1,1,0,0,0,0,2,0,0
3,'Muro ','ya entender . . ',0,1,0,0,1,0,0,0,0,2,0,0
6,'Muro ','ahora en uno ratio mandar el mal . . ',0,1,2,2,1,0,0,0,1,2,0,0
2,'melisa ','jajay ! da le genial ! ! ',1,0,0,0,1,1,0,1,0,3,0,0
1,'Muro ','terminar de desayunar y el mando . . ',0,0,1,1,2,0,1,0,1,2,0,0
3,'Braian ','da le buen_is_i_m_o , acordá te de asunto poner \" ENTREGA_TP3 \" ',0,1,0,1,3,2,0,0,1,3,1,0
3,'Muro ','tisis yo ahora lo mandar y leer bien como querer que lo mandar ',0,2,0,1,4,3,3,0,0,0,0,0
1,'Muro ','no se preocupar . . ',0,1,0,0,1,1,0,0,0,2,0,0
3,'Braian ','da le ',0,0,0,0,1,1,0,0,0,0,0,0
6,'Muro ','donde decir el de el norma de entrega ? ',0,0,2,2,1,1,0,0,2,1,0,0
6,'Muro ','ir ser ese nomás ? ? ',1,0,0,0,2,1,0,0,0,2,0,0
6,'Muro ','candar lo en pdf y con ese asunto en el mal ? ',0,0,2,3,1,1,1,0,3,1,0,0
6,'Braian ','mandar lo en puf con ese asunto y que el dock este titulado TP3_WG_14 ',0,0,3,4,1,1,2,0,2,0,1,0
3,'Muro ','skas . . ',0,0,0,1,0,0,0,0,0,2,0,0
1,'Muro ','genial mucho gracia braman ',0,0,1,2,1,0,0,0,0,0,0,0
3,'Braian ','? ',0,0,0,0,0,0,0,0,0,1,0,0
3,'Muro ','rail enviado ',0,0,0,2,0,0,0,0,0,0,0,0
3,'Braian ','barbaron ',0,1,0,0,0,0,0,0,0,0,0,0
1,'Braian ','uno placer chico ',0,0,1,2,0,0,0,0,0,0,0,0
1,'Braian ','saludo a todo ',0,0,1,1,0,0,0,0,1,0,0,0
6,'Muro ','el mismo decir . . ',1,0,1,0,1,0,0,0,0,2,0,0
3,'Muro ','uno placer ',0,0,1,1,0,0,0,0,0,0,0,0
1,'Muro ','saludos chico ',0,0,0,2,0,0,0,0,0,0,0,0
3,'Mati ','el josa ',0,0,1,1,0,0,0,0,0,0,0,0
3,'Iván ','recibir . ',0,0,0,0,1,0,0,0,0,1,0,0
3,'Colo ','recibir . ',0,0,0,0,1,0,0,0,0,1,0,0
3,'Tomás ','recibir ',0,0,0,0,1,0,0,0,0,0,0,0
1,'Iván ','buenas . ',0,0,0,1,0,0,0,0,0,1,0,0
5,'Iván ','tener que organizar cuando nos quedar comido para hacer el t . ',0,0,1,2,4,1,2,0,1,1,0,0
6,'Iván ','el fecha limitar ser el [S:??/??/??:??.??:??] . ',0,0,2,1,2,0,0,0,0,1,0,1
3,'Candela ','recibir ',0,0,0,0,1,0,0,0,0,0,0,0
3,'Colo ','si , yo poder cualquiera horario . ',0,0,1,1,1,1,1,0,0,2,0,0
8,'Iván ','le parecer mañana tipo 10 . ? ',0,1,0,1,1,1,0,0,0,2,1,0
3,'Iván ','o sino después de almorzar . ',0,1,0,0,1,0,2,0,1,1,0,0
3,'Jonathan ','recibir ',0,0,0,0,1,0,0,0,0,0,0,0
3,'Jonathan ','el matéis ',0,0,1,1,0,0,0,0,0,0,0,0
3,'Jonathan ','j_j_aja_ja_a_j ',0,0,0,0,0,0,0,1,0,0,0,0
3,'Iván ','h , por ese . ',0,0,0,0,0,1,0,1,1,2,0,0
1,'Iván ','bueno , después de almorzar empezar a ver que poder ir armar . ',0,1,0,0,6,0,1,1,2,2,0,0
6,'Tomás ','estarza , yo ayer tirar el lino de el sikh , q lo ver bastante completo a_pesar_de estar en español ',3,2,2,2,3,3,0,0,3,2,0,0
3,'Jonathan ','bueno ',1,0,0,0,0,0,0,0,0,0,0,0
1,'Iván ','como ir ',0,0,0,0,1,0,1,0,0,0,0,0
8,'Iván ','no me dejar entrar a el documento , este caigo el servidor me parecer . ',0,1,3,3,3,2,0,0,1,2,0,0
3,'Iván ','hi me dejar ',0,0,0,1,1,1,0,0,0,0,0,0
6,'Colo ','chico por el que poner en color en el dock , deber acordar uno horario para estar todo , y empezar a hacer el t , para que \" no uno hacer uno enunciado y das otro el corrige \" y cosa así , que por el que poner ser uno comportamiento cooperativo , no colorativo . ',2,2,9,11,9,5,4,0,7,8,0,0
3,'Iván ','exacto . ',0,0,0,0,0,0,0,1,0,1,0,0
6,'Iván ','haber que hacer lo de forma colorativa . ',1,0,0,1,2,1,1,0,1,1,0,0
7,'Iván ','no me este andar el pi , no se que pasar . ',0,2,1,1,2,4,0,0,0,2,0,0
3,'Jonathan ','y cuando nos reuniríamos ? ',0,0,0,0,1,1,2,0,0,1,0,0
6,'Jonathan ','o nos conectaríamos todo mejor decir jalá ',1,0,1,0,2,1,1,1,0,0,0,0
6,'Iván ','haber que organizar cuando poder todo ',0,0,1,1,3,0,1,0,0,0,0,0
1,'Iván ','yo mañana poder todo el din . ',0,1,2,1,1,1,0,0,0,1,0,0
6,'Iván ','el [S:??/??/??:??.??:??] no . ',0,1,1,0,0,0,0,0,0,1,0,1
6,'Colo ','yo cualquiera hora , por ahora . ',0,1,1,1,0,1,0,0,1,2,0,0
3,'Iván ','le meter suspender . ',0,0,0,0,2,1,0,0,0,1,0,0
3,'Colo ','compra te uno pi . ',0,0,1,1,1,1,0,0,0,1,0,0
2,'Colo ','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
1,'Jonathan ','mañana también poder todo el din ',0,1,2,1,2,0,0,0,0,0,0,0
5,'Iván ','creer que este tener que ser uno conversación serio . ',1,0,1,1,3,1,2,0,0,1,0,0
4,'Colo ','bueno , faltaría que el otro poner su horario . ',1,0,2,1,1,1,1,1,0,2,0,0
1,'Iván ','estarza bueno a el mañana . ',1,0,1,2,0,0,0,0,1,1,0,0
1,'Jonathan ','si preferente_mente a el mañana ',0,1,1,1,0,0,1,0,1,0,0,0
1,'Tomás ','yo mañana rendir a el tarde ',0,1,1,1,1,1,0,0,1,0,0,0
1,'Tomás ','podrir conectar me a el mañana igual uno rato ',1,0,2,3,1,1,0,0,1,0,0,0
6,'Iván ','bueno , faltar 2 , hasta ahora quedar tipo [??:??/??/??:9.30:??] o 10 mañana ',0,1,0,2,2,0,1,1,1,2,2,1
3,'Tomás ','da le , listo ',0,0,0,0,1,1,0,1,0,1,0,0
4,'Tomás ','cualquiera cosa por si alguno de el otro chico no poder a el mañana , yo hoy o mañana a el noche teme poder ',1,3,5,4,2,2,2,0,4,1,0,0
3,'Candela ','yo mañana también poder en cualquiera momento ',0,1,1,1,2,1,0,0,1,0,0,0
3,'Candela ','a el mana este bien ',0,0,2,2,0,0,0,0,1,0,0,0
6,'Colo ','quién andar despierto ? y disponible para arrancar con el t ? ',2,0,1,1,2,1,1,0,2,2,0,0
3,'Iván ','estar ',0,0,0,0,1,0,0,0,0,0,0,0
6,'Tomás ','yo estar ',0,0,0,0,1,1,0,0,0,0,0,0
6,'Colo ','discutir el uno , si ser que ya leer uno poco ',0,1,2,0,3,2,2,0,0,1,0,0
6,'Tomás ','como idea principal , ser uno proceso el cual se basar en caso anterior similar para resolver nuevo problema ',4,0,2,4,3,2,1,0,2,1,0,0
2,'Iván ','claro , osen se basar en el solución de ese problema anterior ',1,0,2,2,1,1,0,2,2,1,0,0
3,'Tomás ','si ',0,0,0,0,0,0,1,0,0,0,0,0
3,'Colo ','si , experiencia . ',0,0,0,1,0,0,1,0,0,2,0,0
6,'Colo ','y también leu , que a el hora de resolver ese nuevo problema , y agregar ese nuevo problema a el base de caso , ir aprender de manera incremental . ',3,1,4,7,4,1,2,0,5,4,0,0
6,'Colo ','por el que también se usar en vi en machina clearing ',1,0,1,2,2,2,0,0,3,0,0,0
6,'Tomás ','ir \" evolucionar el algoritmo \" en base a el caso que tener guardar ',0,0,2,3,4,1,0,0,2,2,0,0
6,'Iván ','cambien leer que el base de caso que se usar deber buscar se que ser similar a el memoria humano : ser ilimitado , buscar directa_mente el solución a uno problema con alguno similar , y a_medida_que ir crecer el base no tener que hacer se mas lento ',5,2,5,7,11,5,6,0,4,3,0,0
3,'Colo ','asea definido ? bien concreto . . ',1,1,0,1,0,0,1,0,0,3,0,0
6,'Colo ','el razonamiento basar ser uno técnica para resolver uno problema nuevo recordar uno situación similar previo y reutilizar su información y conocimiento . ',3,0,5,6,5,0,2,0,1,1,0,0
1,'Colo ','y das le agregar el resto de chamaco ',0,0,1,3,1,1,1,0,1,0,0,0
2,'Tomás ','jajajá ',0,0,0,0,0,0,0,1,0,0,0,0
6,'Tomás ','si , basic_amen_te ',0,1,0,0,0,0,1,0,0,1,0,0
6,'Colo ','basar en caso me falto ',1,0,0,1,1,1,0,0,1,0,0,0
1,'Jonathan ','buenas ',0,0,0,1,0,0,0,0,0,0,0,0
6,'Colo ','buenas leste uno poco de el tema ? andar tirar idea y el que entendimos de el uno ',0,0,4,3,4,3,1,0,2,1,0,0
6,'Jonathan ','si leu uno poco sobre razonamiento basar en caso ',0,0,1,3,1,1,1,0,2,0,0,0
3,'Iván ','piolar ! . . ',0,0,0,0,1,0,0,0,0,3,0,0
6,'Iván ','che , yo ah también mirar algo para el 2 , encontrar uno par de aplicación ',1,0,2,2,3,2,0,1,2,2,1,0
6,'Iván ','después lo mirar , ',0,0,0,1,1,1,0,0,0,1,0,0
4,'Iván ','igual ir primero a hacer el uno entre todo ',0,2,2,0,2,1,0,0,2,0,0,0
